dataset,Ek,treeType,Pdisc,NumFolds,Ncentro,MS,SumStra,FinalClassif,Pconf,Pprun,PprunMaxBoxes,Pmerg,Pgrow,PprunDS,Etf,Esim,EuseSameRandomSamples,Eparallel,pctCorrect,pctIncorrect,pctUnclassified,precisionClass0,recallClass0,specificityClass0,accuracyClass0,ROCAUCClass0,classifierBuildTimeMax,classifierBuildTimeAvg,classifierBuildPeakMemUsageMax,classifierBuildPeakMemUsageAvg,classifierClassificationTimeMax,classifierClassificationTimeAvg,classifierClassificationPeakMemUsageMax,classifierClassificationPeakMemUsageAvg,numClasses,numAttributes,numInstances,conflictBoxes,mergedBoxesCount,cubesBuiltMax,cubesBuiltAvg,cubeCountRatioAfterMergingMax,cubeCountRatioAfterMergingAvg,cubeCompressionRatioMax,cubeCompressionRatioAvg,finalCubeCountMax,finalCubeCountAvg,cutBoxesAtBuildTreeMax,cutBoxesAtBuildTreeAvg,treeDepthMax,treeDepthAvg
WallFollowingRobotNavigation.arff,256,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,97.598973607,2.401026393,0,93.8156359393,97.3365617433,98.8552915767,98.6253665689,0.9803602153,287,232.3,129769160,129767060,1,0.5,16221240,16221208,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,256,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,90.0021734406,9.9978265594,0,91.2473423104,92.3601147776,86.3761720905,90.0021734406,0.9076159468,406,347.5,129738232,129724425.6,1,0.6,16220520,12973820.8,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,256,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,80.5520504732,19.4479495268,0,84.8245260186,85.2578657152,71.875,80.5520504732,0.7734258057,1405,1315.1,809828304,-205042460,2,1.3,16536288,13599338.4,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,256,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,81.25,18.75,0,91.0256410256,89.9873257288,99.6356254229,99.255,0.954506122,992,870.3,397803656,-46789039.2,14,9.4,16540192,16515913.6,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,512,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,91.0159924741,8.9840075259,0,95.3959484346,93.8972809668,84.076433121,91.7215428034,0.905432935,158,131.3,82482264,79180025.6,1,0.1,16497008,16496976,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,512,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,98.4237536657,1.5762463343,0,95.4492415403,99.0314769976,99.1576673866,99.1385630499,0.9922843703,353,329.4,198037912,198003669.6,1,0.5,16499640,16498072,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,512,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,90.6324712019,9.3675287981,0,91.8947742624,92.718794835,87.4241588527,90.6324712019,0.9030708196,579,493.9,197996160,197995082.4,1,0.2,16498992,16498956,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,512,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,80.7833859096,19.2166140904,0,84.923126459,85.5497891664,71.9946172249,80.7833859096,0.7783304139,1603,1556.3,851115984,-67756175.2,2,1.5,17080544,16219613.6,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,512,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,82.88,17.12,0,89.1859052248,93.0291508238,99.536723752,99.28,0.9731171984,1251,1213.6,682115128,-198000719.2,9,8.7,15862576,12680455.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,64,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,91.6745061148,8.3254938852,0,95.1485748939,94.8036253776,83.0148619958,92.1919096896,0.9177894946,178,165.3,94989824,80741600.8,1,0.3,15833472,15833440,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,64,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,99.4318181818,0.5681818182,0,98.8009592326,99.7578692494,99.7840172786,99.780058651,0.9980408589,710,689.9,379958928,-55870223.2,1,0.5,15836136,15836104,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,64,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,90.8063464464,9.1936535536,0,91.1018421967,94.0100430416,85.8797573083,90.8063464464,0.9118213864,1514,1477.9,443461008,-186736,1,0.2,15852408,9507618.4,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,64,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,82.7497371188,17.2502628812,0,82.8386909513,92.5721699643,64.6381578947,82.7497371188,0.7753382252,8298,8138.9,873599136,-17806908,2,1.3,17383456,13514757.6,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,64,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,84.86,15.14,0,93.6170212766,94.8035487959,99.7345270939,99.54,0.9793231117,1716,1447.5,686489552,135751384,12,10.1,13753056,11704161.6,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,128,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,91.2982126058,8.7017873942,0,95.4656862745,94.1389728097,84.2887473461,91.9567262465,0.8949448689,255,197.3,106236352,79087421.6,1,0.3,11805880,-3019434.4,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,128,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,99.5234604106,0.4765395894,0,99.1576413959,99.7578692494,99.848812095,99.8350439883,0.9984193516,746,704.8,389568184,-40045784,1,0.2,11806904,11805156,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,128,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,91.675722669,8.324277331,0,92.4461701377,93.9383070301,88.1963596249,91.675722669,0.9205065678,1531,1480.1,448415968,17642685.6,1,0.5,11803936,11801437.6,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,128,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,82.6340694006,17.3659305994,0,82.9742166387,92.118066818,65.1465311005,82.6340694006,0.7760502105,8329,8127.9,874283936,-3906005.6,2,1.7,17347696,16235944.8,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,128,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,85.025,14.975,0,94,95.3105196451,99.7501431472,99.575,0.9830192739,1839,1586.1,750452688,-194254736,10,9.8,14571256,13322570.4,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,256,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,92.0978363123,7.9021636877,0,96.0073710074,94.4410876133,86.1995753715,92.6152398871,0.904198177,267,201.9,122664464,89547187.2,1,0.2,12268272,-3060856,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,256,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,99.5967741935,0.4032258065,0,99.5163240629,99.6368038741,99.9136069114,99.8717008798,0.9977988589,952,853.9,441126952,660391.2,1,0.6,12258568,9804807.2,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,256,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,92.1321451858,7.8678548142,0,93.4144595562,93.6154949785,89.8510755654,92.1321451858,0.931255396,1621,1572.5,490092336,50756217.6,1,0.4,12254112,12254044.8,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,256,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,82.5394321767,17.4605678233,0,83.1408606105,91.655854687,65.7296650718,82.5394321767,0.7779307663,8718,8389.8,880044560,-9987471.2,2,1.2,17307192,14146947.2,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,256,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,86.38,13.62,0,94.1772151899,94.2965779468,99.7605538494,99.545,0.9773429341,2043,1802.4,848494544,-93988413.6,11,10.1,16330008,12719714.4,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,512,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,92.756349953,7.243650047,0,95.2609478104,95.9516616314,83.2271762208,93.1326434619,0.9026080654,248,212.4,127582008,125984547.2,1,0.1,15948040,15948008,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,512,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,99.5967741935,0.4032258065,0,99.3954050786,99.5157384988,99.8920086393,99.8350439883,0.998262202,882,861.1,462466320,32371753.6,1,0.6,15939840,15921844.8,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,512,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,92.3494892415,7.6505107585,0,94.3231441048,92.9698708752,91.3954771098,92.3494892415,0.9380829787,1818,1791.7,557142000,125903853.6,1,0.3,15914552,14320164.8,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,512,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,82.9074658254,17.0925341746,0,83.7107431881,91.4288031139,67.1949760766,82.9074658254,0.7825299962,10450,9894.4,877313240,3232283.2,2,1.6,16705864,14458148.8,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,512,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,87.425,12.575,0,95.3400503778,95.9442332066,99.8074020093,99.655,0.9840890428,1949,1891.4,768908744,-136212156,10,9.6,15693432,14734760.8,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,64,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,91.2511759172,8.7488240828,0,95.1799877974,94.2598187311,83.2271762208,91.8156161806,0.8756954734,63,58.4,14291816,14289735.2,1,0.3,14291232,14291200,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,64,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,98.8269794721,1.1730205279,0,97.9591836735,98.789346247,99.6328293737,99.5051319648,0.9941339511,214,209.5,85738704,85736623.2,1,0.9,14293896,14293864,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,64,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,91.9148011302,8.0851988698,0,92.9893238434,93.7230989957,89.1340319912,91.9148011302,0.9223463611,423,386.2,85752752,85740336,1,0.5,14293176,14291344.8,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,64,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,82.181913775,17.818086225,0,85.4740182467,87.3662017515,72.6226076555,82.181913775,0.8031493573,1641,1557.8,858521552,-46810205.6,2,1.4,17222384,16595077.6,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,64,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,84.135,15.865,0,93.3249370277,93.9163498099,99.7241163917,99.495,0.9714600297,890,864.7,233806960,210427553.6,9,8.9,15603152,15603123.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,128,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,91.6274694262,8.3725305738,0,94.9939686369,95.166163142,82.3779193206,92.3330197554,0.898375251,141,83.1,31174296,17145867.2,0,0,15588856,15588824,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,128,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,98.8819648094,1.1180351906,0,97.2488038278,98.4261501211,99.5032397408,99.3401759531,0.9902602513,329,303.7,109114352,95073253.6,1,0.6,15591488,15589915.2,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,128,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,91.0454249076,8.9545750924,0,92.0382165605,93.2926829268,87.5896304468,91.0454249076,0.9089911179,510,441.1,109147144,109143052.8,1,0.4,15590840,10913602.4,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,128,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,82.039957939,17.960042061,0,85.5672570608,86.9688614985,72.9515550239,82.039957939,0.7956839444,2002,1818.6,777584592,202897852.8,2,1.1,14902432,11504276,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,128,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,84.825,15.175,0,93.6224489796,93.0291508238,99.739732445,99.475,0.9686289521,1156,1020.5,323581432,-141195830.4,16,9.8,14715176,13243674.4,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,256,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,90.4985888993,9.5014111007,0,95.1911220715,93.2930513595,83.4394904459,91.1100658514,0.8886536969,108,95.5,58801400,27929468.8,1,0.1,14700912,14700880,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,256,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,98.9919354839,1.0080645161,0,98.0792316927,98.9104116223,99.6544276458,99.5417888563,0.9939413709,317,288.3,132353576,132349639.2,1,0.7,14703576,14703544,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,256,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,91.3062377744,8.6937622256,0,92.7344309234,92.9340028694,88.8030888031,91.3062377744,0.9193094509,589,506.9,132332600,132306757.6,1,0.1,14702856,-1079528.8,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,256,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,82.1766561514,17.8233438486,0,85.8655543077,86.7985728187,73.6543062201,82.1766561514,0.7989158986,1901,1728.2,839124312,-73710015.2,2,1.7,16903912,16238892.8,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,256,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,85.66,14.34,0,93.6329588015,95.0570342205,99.7345270939,99.55,0.9796950073,1449,1279.4,471055832,8922854.4,12,9.5,16247664,16243498.4,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,512,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,92.1448730009,7.8551269991,0,95.1778179626,95.4078549849,83.0148619958,92.6622765757,0.9018389876,279,148.5,81143432,76273392.8,1,0.3,16228416,16228384,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,512,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,99.2851906158,0.7148093842,0,98.4337349398,98.9104116223,99.7192224622,99.5967741935,0.9940706729,425,381.3,194735656,194716420,1,0.4,16231048,1056300.8,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,512,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,91.7409258857,8.2590741143,0,93.1850789096,93.1850789096,89.5201323773,91.7409258857,0.9266905839,1085,702.8,211021544,209360288,1,0.3,16230400,16230364,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,512,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,81.992639327,18.007360673,0,85.7509833828,86.6201751541,73.4599282297,81.992639327,0.7979506469,1939,1851.6,809977800,-85860530.4,3,1.5,16819952,15628097.6,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,512,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,86.745,13.255,0,93.75,95.0570342205,99.739732445,99.555,0.9766884717,1871,1772.1,742418192,-145453408,17,11.6,16789400,15473505.6,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,64,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,92.2859830668,7.7140169332,0,95.5703883495,95.166163142,84.5010615711,92.8033866416,0.9062148415,251,194.2,101794784,88153653.6,1,0.3,16967600,16963933.6,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,64,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,99.7250733138,0.2749266862,0,99.6372430472,99.7578692494,99.9352051836,99.9083577713,0.9984653722,838,747.3,356287024,-73242008.8,1,0.3,16970264,16968954.4,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,64,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,92.6103021082,7.3896978918,0,94.1240086518,93.6513629842,91.0093767237,92.6103021082,0.9474192446,1601,1550.9,424151048,-20617260.8,1,0.2,16969616,16969580,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,64,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,83.7434279706,16.2565720294,0,85.4457572503,90.3097632176,71.6357655502,83.7434279706,0.8144515761,13366,9856.3,872187824,-38806314.4,2,1.6,17287728,13018424.8,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,64,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,87.505,12.495,0,94.0298507463,95.8174904943,99.7501431472,99.595,0.9840171971,4120,2761.1,742533696,-133928181.6,25,13.4,17279752,1971473.6,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,128,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,92.1919096896,7.8080903104,0,95.5596107056,94.9244712991,84.5010615711,92.6152398871,0.9039153052,252,187.9,103537856,89732400.8,1,0.1,17258112,2961724.8,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,128,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,99.5967741935,0.4032258065,0,99.156626506,99.6368038741,99.848812095,99.8167155425,0.9974280798,1807,926.1,379678648,-51549213.6,1,0.4,17260808,17260776,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,128,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,92.7624429472,7.2375570528,0,94.2661377569,93.7589670014,91.2300055157,92.7624429472,0.9402834304,3016,1972.4,431453888,-6754729.6,1,0.6,17261512,17258468,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,128,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,84.2060988433,15.7939011567,0,85.7011635028,90.7881933182,72.0693779904,84.2060988433,0.8140783906,10828,8725.7,871374200,-34579294.4,2,1.7,17364840,13638769.6,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,128,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,87.53,12.47,0,96.0559796438,95.690747782,99.8386341159,99.675,0.9815150659,2390,2084.2,781975504,-199098635.2,16,10.8,15683312,13027664.8,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,256,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,92.2389463782,7.7610536218,0,95.3995157385,95.2265861027,83.864118896,92.7093132643,0.9062866819,248,185.4,106858912,85486628,1,0.1,10687352,10687320,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,256,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,99.5601173021,0.4398826979,0,99.156626506,99.6368038741,99.848812095,99.8167155425,0.9974280798,819,781.6,394863488,-39969927.2,1,0.5,10678848,10673025.6,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,256,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,92.8493805694,7.1506194306,0,94.4023113037,93.7589670014,91.4506343078,92.8493805694,0.9431571244,2019,1794.1,437350384,7839792,1,0.5,10669264,-1744612,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,256,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,83.7118822292,16.2881177708,0,85.5810727497,90.0502757055,72.0245215311,83.7118822292,0.8094647626,8800,8510.9,875805496,-24577784,2,1.1,17026536,13612644,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,256,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,87.84,12.16,0,96.547314578,95.690747782,99.8594555203,99.695,0.9822631785,2653,2310.2,799151568,-153818264.8,12,10.1,16975128,14382808,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,512,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,92.6622765757,7.3377234243,0,94.931425164,96.1933534743,81.9532908705,93.0385700847,0.9004509272,236,190.8,115454448,99574318.4,1,0.4,14431728,12988539.2,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,512,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,99.6151026393,0.3848973607,0,99.3961352657,99.6368038741,99.8920086393,99.853372434,0.998119303,855,748.4,375249648,-54371921.6,1,0.2,14431976,-184301.6,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,512,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,92.7624429472,7.2375570528,0,94.1387989932,93.9024390244,91.0093767237,92.7624429472,0.9361124146,1707,1669.4,476035464,34923893.6,1,0.2,14428168,14425572.8,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,512,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,84.221871714,15.778128286,0,86.1470519873,90.1638014921,73.2655502392,84.221871714,0.8235743112,10319,9764.4,894811120,-11011658.4,2,1.5,16613680,12696584.8,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,512,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,87.895,12.105,0,96.4331210191,95.9442332066,99.8542501692,99.7,0.9821790946,2399,2132,784531408,-195166663.2,12,9.6,15000408,12244545.6,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,64,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,92.2389463782,7.7610536218,0,95.7317073171,94.8640483384,85.1380042463,92.7093132643,0.9227047934,74,66.1,13131696,13131494.4,0,0,13133200,13133168,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,64,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,99.4134897361,0.5865102639,0,98.9143546441,99.2736077482,99.8056155508,99.7250733138,0.9966975039,255,228.9,65659168,65657088.8,1,0.3,13135864,1369925.6,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,64,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,91.7843946968,8.2156053032,0,92.6096181047,93.9383070301,88.472145615,91.7843946968,0.9373265456,545,488.6,91919552,80092157.6,1,0.4,13135144,11820073.6,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,64,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,83.6750788644,16.3249211356,0,86.0739698178,89.2637041842,73.370215311,83.6750788644,0.8221036666,1670,1605.3,857931728,-58053005.6,2,1.4,17172968,14887568,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,64,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,86.51,13.49,0,94.7837150127,94.4233206591,99.7865806049,99.575,0.9756429483,1295,1184.1,238714304,-199319719.2,16,9.9,17066840,17066051.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,128,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,91.5804327375,8.4195672625,0,95.2004860267,94.6827794562,83.2271762208,92.1448730009,0.8913534871,127,77.9,34101584,18756152.8,1,0.2,17052576,4749611.2,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,128,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,99.4684750733,0.5315249267,0,99.2762364294,99.6368038741,99.8704103672,99.8350439883,0.9978659286,341,259.6,85260600,85249632,1,0.3,17055208,17053492,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,128,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,92.023473158,7.976526842,0,93.747741236,93.0416068867,90.4578047435,92.023473158,0.9264075769,598,525.1,102307232,95484750.4,1,0.7,17054560,17054524,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
